"id","source","text","created","hour","quote","picture","very","length"
"733801387952340992","Android","""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it """,2016-05-20 23:27:38,18,"qote","picture","no_very",115
"733791992564617216","iPhone","Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016",2016-05-20 22:50:18,17,"no_quote","no_picture","no_very",121
"733778244076507136","iPhone","Great day in Kentucky with Wayne LaPierre, Chris Cox ; the @NRA! #MakeAmericaGreatAgain #Trump2016",2016-05-20 21:55:40,16,"no_quote","picture","no_very",98
"733750845280522242","iPhone","Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A",2016-05-20 20:06:48,15,"no_quote","picture","no_very",112
"733691591198703616","iPhone","Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!",2016-05-20 16:11:21,11,"no_quote","no_picture","very",118
"733691067829215232","iPhone","Thanks @piersmorgan! ""Trump is the most unpredictable, extraordinary, entertaining;massively popular candidate this country has ever seen.""",2016-05-20 16:09:16,11,"no_quote","no_picture","no_very",139
"733682878278696960","iPhone","Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA",2016-05-20 15:36:44,10,"no_quote","picture","no_very",89
"733677446235623425","iPhone","I am on my way! See you all soon!",2016-05-20 15:15:08,10,"no_quote","picture","no_very",33
"733604767612710912","Android","Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!",2016-05-20 10:26:20,5,"no_quote","no_picture","no_very",137
"733600358501625857","Android","Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!",2016-05-20 10:08:49,5,"no_quote","no_picture","no_very",137
"733597831261499392","Android","Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!",2016-05-20 09:58:47,4,"no_quote","no_picture","no_very",125
"733594906447372292","Android","Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!",2016-05-20 09:47:09,4,"no_quote","no_picture","no_very",137
"733593259423862785","Android","I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!",2016-05-20 09:40:37,4,"no_quote","no_picture","very",137
"733380950059581440","iPhone","Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!",2016-05-19 19:36:58,14,"no_quote","picture","no_very",79
"733242745385537536","Android","Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough, smart and vigilant? Great hate and sickness!",2016-05-19 10:27:48,5,"no_quote","no_picture","no_very",139
"733128160603168768","Android","My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!",2016-05-19 02:52:29,21,"no_quote","no_picture","very",133
"733113480207798272","Android","Some low-life journalist claims that I ""made a pass"" at her 29 years ago. Never happened! Like the @nytimes story which has become a joke!",2016-05-19 01:54:08,20,"no_quote","no_picture","no_very",138
"733073344661061632","iPhone","#MakeAmericaGreatAgain #Trump2016",2016-05-18 23:14:39,18,"no_quote","picture","no_very",33
"732990965426888705","iPhone","Thank you Louisiana! #Trump2016",2016-05-18 17:47:19,12,"no_quote","picture","no_very",31
"732988705531650048","iPhone","Thank you Arizona! See you soon!#MakeAmericaGreatAgain",2016-05-18 17:38:20,12,"no_quote","picture","no_very",54
"732893573365010432","Android","Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him. Many of his disenfranchised fans are for me!",2016-05-18 11:20:19,6,"no_quote","no_picture","very",140
"732788306237345794","Android","Paul Begala, the dopey @CNN flunky and head of the Pro-Hillary Clinton Super PAC, has knowingly committed fraud in his first ad against me.",2016-05-18 04:22:01,23,"no_quote","no_picture","no_very",139
"732783552513880064","Android","""@ShoneeP: @realDonaldTrump Trump for President! Bernie is a joke, knows nothing - and Hillary is yesterday's and today's nightmare""",2016-05-18 04:03:08,23,"qote","no_picture","no_very",132
"732779353566760960","Android","""@MagicMetalNinja:  The Trump movement will not be stopped. We support Trump because he is a true American looking out for #AmericaFIRST.""",2016-05-18 03:46:26,22,"qote","no_picture","no_very",138
"732773906889736192","Android","Congratulations to THE MOVEMENT, we have just won THE GREAT STATE OF OREGON. The vote percentage is even higher than anticipated! Thank you.",2016-05-18 03:24:48,22,"no_quote","no_picture","no_very",140
"732771469281927169","iPhone","Thank you Oregon! #Trump2016 #MakeAmericaGreatAgain",2016-05-18 03:15:07,22,"no_quote","picture","no_very",51
"732762977825349632","Android","""@LouDobbs: Hillary Just Handed @realDonaldTrump a Huge Gift: Promising to Put Bubba in Charge of the Economy! #MakeAmericaGreatAgain!",2016-05-18 02:41:22,21,"no_quote","no_picture","no_very",134
"732762774745559041","Android","""@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive""",2016-05-18 02:40:34,21,"qote","no_picture","no_very",129
"732762160842039296","Android","Michael Barbaro, the author of the now discredited @nytimes hit piece on me with women, has in past tweeted badly about me. He should resign",2016-05-18 02:38:07,21,"no_quote","no_picture","no_very",140
"732756302447968257","Android","""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016""",2016-05-18 02:14:51,21,"qote","no_picture","no_very",138
"732751047022628865","Android","I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged, e-mail investigation is rigged - so time to get it on!",2016-05-18 01:53:58,20,"no_quote","no_picture","no_very",140
"732749934903087104","Android","I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!",2016-05-18 01:49:32,20,"no_quote","no_picture","very",138
"732746916337975296","Android","""@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president",2016-05-18 01:37:33,20,"no_quote","no_picture","no_very",140
"732738568725094402","Android","Well, that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!",2016-05-18 01:04:23,20,"no_quote","no_picture","no_very",138
"732736781351849989","Android","Will go back on for a final question now!",2016-05-18 00:57:16,19,"no_quote","no_picture","no_very",41
"732736605954428933","Android","""@jrector34: @realDonaldTrump Amazing job""",2016-05-18 00:56:35,19,"qote","no_picture","no_very",42
"732736485661769732","Android","""@mai_Ttag:  Great interview! Happy you had a chance to show the other side of you. Never change, never forget you are our messenger!""",2016-05-18 00:56:06,19,"qote","no_picture","no_very",134
"732735764585406465","Android","I like Michael Douglas!",2016-05-18 00:53:14,19,"no_quote","no_picture","no_very",23
"732734623285927936","Android","""@thydanielflores: .@megynkelly @realDonaldTrump Best interview that I have ever seen.",2016-05-18 00:48:42,19,"no_quote","no_picture","no_very",86
"732734411398119424","Android","""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn""",2016-05-18 00:47:51,19,"qote","no_picture","no_very",67
"732734199678050304","Android","""@svhlevi: @DiamondandSilk @realJeffreyLord @realDonaldTrump @CNN and we love you Diamond and Silk""  I do also!",2016-05-18 00:47:01,19,"qote","no_picture","no_very",111
"732733747586469888","Android","""@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents",2016-05-18 00:45:13,19,"no_quote","no_picture","no_very",127
"732733386041647104","Android","""@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed""  True!",2016-05-18 00:43:47,19,"qote","no_picture","no_very",110
"732733300763037696","Android","""@ladytsbrug: Lovely interview, Mr. Trump! @realDonaldTrump"" Thanks.",2016-05-18 00:43:27,19,"qote","no_picture","no_very",68
"732733059955601408","Android","""@Janik1968: @realDonaldTrump @SpeakerRyan Watched the Megan Kelly special and I must say..it was very well done on both their parts""",2016-05-18 00:42:29,19,"qote","no_picture","very",133
"732732783605469184","Android","""@KaceyIlliot1669: @realDonaldTrump We actually really do love you!"" Great!",2016-05-18 00:41:23,19,"qote","no_picture","no_very",75
"732732712268746753","Android","""@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!""",2016-05-18 00:41:06,19,"qote","no_picture","no_very",134
"732732606765240321","Android","""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""",2016-05-18 00:40:41,19,"qote","no_picture","no_very",107
"732731735897702400","Android","""@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!""",2016-05-18 00:37:13,19,"qote","no_picture","no_very",103
"732731343503790080","Android","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks.",2016-05-18 00:35:40,19,"no_quote","no_picture","no_very",86
"732731153556312064","Android","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!""",2016-05-18 00:34:55,19,"qote","no_picture","no_very",119
"732730840162144256","Android","""@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy ��""",2016-05-18 00:33:40,19,"qote","no_picture","very",136
"732421072037892101","Android","What Barbara Res does not say is that she would call my company endlessly, and for years, trying to come back. I said no.",2016-05-17 04:02:45,23,"no_quote","no_picture","no_very",121
"732417001965137920","Android","I gave a woman named Barbara Res a top N.Y. construction job, when that was unheard of, and now she is nasty. So much for a nice thank you!",2016-05-17 03:46:35,22,"no_quote","no_picture","no_very",139
"732377163505225728","Android","""In politics, and in life, ignorance is not a virtue."" This is a primary reason that President Obama is the worst president in U.S. history!",2016-05-17 01:08:17,20,"qote","no_picture","no_very",140
"732327433957953537","iPhone","Rowanne Brewer, the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends.",2016-05-16 21:50:40,16,"no_quote","picture","no_very",114
"732200012457906176","Android","A political commentator for @cnn, which I no longer watch, said ""Trump showed some weakness in the Repub Primaries."" I set all-time record!",2016-05-16 13:24:21,8,"no_quote","no_picture","no_very",139
"732163930236260352","Android","That was an amazing interview on @foxandfriends - I hope the rest of the media picks it up to show how totally dishonest the @nytimes is!",2016-05-16 11:00:58,6,"no_quote","no_picture","no_very",137
"732148805118885889","Android","Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie, run.",2016-05-16 10:00:52,5,"no_quote","no_picture","very",139
"732033604709191680","iPhone","Great new poll- thank you!#MakeAmericaGreatAgain #Trump2016",2016-05-16 02:23:06,21,"no_quote","picture","no_very",59
"732019210185003009","Android","The @washingtonpost report on potential VP candidates is wrong. Marco Rubio and most others mentioned are NOT under consideration.",2016-05-16 01:25:54,20,"no_quote","no_picture","no_very",130
"731959001143988229","iPhone","Thank you Georgia! See you soon!#Trump2016",2016-05-15 21:26:39,16,"no_quote","picture","no_very",42
"731928825500717057","Android","The media is really on a witch-hunt against me. False reporting, and plenty of it - but we will prevail!",2016-05-15 19:26:45,14,"no_quote","no_picture","no_very",104
"731924988060651520","Android","Why did the failing @nytimes refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST!",2016-05-15 19:11:30,14,"no_quote","no_picture","no_very",139
"731923681522397184","Android","Wow, I have had so many calls from high ranking people laughing at the stupidity of the failing @nytimes piece. Massive front page for that!",2016-05-15 19:06:18,14,"no_quote","no_picture","no_very",140
"731809410578808832","Android","Why doesn't the failing @nytimes write the real story on the Clintons and women? The media is TOTALLY dishonest!",2016-05-15 11:32:14,6,"no_quote","no_picture","no_very",112
"731805331425218560","Android","""@TakingIt_Back:  @nytimes keep shining....the ppl will not let the media dim your light...we no longer believe them! #Trump2016"" Thanks.",2016-05-15 11:16:01,6,"qote","no_picture","no_very",137
"731805070669557761","Android","""@tzard000: @realDonaldTrump @nytimes Everyone continues to pile onto Donald, but they can NEVER take away our votes!""  Thank you!",2016-05-15 11:14:59,6,"qote","no_picture","very",130
"731804642368212992","Android","Everyone is laughing at the @nytimes for the lame hit piece they did on me and women.I gave them many names of women I helped-refused to use",2016-05-15 11:13:17,6,"no_quote","no_picture","very",140
"731802331923263488","Android","""@DistlerJoyce: @realDonaldTrump @nytimes OHIO WOMEN FOR TRUMP """,2016-05-15 11:04:06,6,"qote","picture","no_very",64
"731801917379219456","Android","""@MrTohNey: Leicester ; DonaldTrump seem to have the same trajectory, both were written off, but they keep scaling the heights. History?",2016-05-15 11:02:27,6,"no_quote","no_picture","no_very",136
"731801374325776384","Android","""@QueenCharlotteO: @realDonaldTrump @nytimes I'm a women ; I 100% support @realDonaldTrump ; I have since the beginning. Thank you!",2016-05-15 11:00:18,6,"no_quote","no_picture","no_very",131
"731800205188796419","Android","The failing @nytimes wrote yet another hit piece on me. All are impressed with how nicely I have treated women, they found nothing. A joke!",2016-05-15 10:55:39,5,"no_quote","no_picture","no_very",139
"731798661580111872","Android","Thank you for the nice words this morning @KellyRiddell. Well delivered and totally logical! @CNN   @FoxNews",2016-05-15 10:49:31,5,"no_quote","no_picture","no_very",108
"731666958979112960","Android","""@stranahan: Sheldon Adelson Pledges $100 Million to Elect Trump President - Breitbart """,2016-05-15 02:06:11,21,"qote","picture","no_very",88
"731503361774768129","Android","Wow, @CNN is really working hard to make me look as bad  as possible. Very unprofessional. Hurting in ratings - bad television!",2016-05-14 15:16:06,10,"no_quote","no_picture","very",127
"731501778873749505","iPhone","Great new poll- thank you!",2016-05-14 15:09:49,10,"no_quote","picture","no_very",26
"731288678451019776","Android","If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?",2016-05-14 01:03:02,20,"no_quote","no_picture","no_very",135
"730948897435176961","Android","Senator Lindsey Graham called me yesterday, very much to my surprise, and we had a very interesting talk about national security, and more!",2016-05-13 02:32:52,21,"no_quote","no_picture","very",139
"730840541248819203","iPhone","Great meeting with @SenateMajLdr Mitch McConnell and Republican leaders in D.C. #Trump2016",2016-05-12 19:22:18,14,"no_quote","picture","no_very",90
"730823012463742976","iPhone","Great day in D.C. with @SpeakerRyan and Republican leadership. Things working out really well! #Trump2016",2016-05-12 18:12:38,13,"no_quote","picture","no_very",105
"730500562022760448","Android","In interview I told @AP that my taxes are under routine audit and I would release my tax returns when audit is complete, not after election!",2016-05-11 20:51:20,15,"no_quote","no_picture","no_very",140
"730453302287142913","iPhone","#MakeAmericaGreatAgain #Trump2016",2016-05-11 17:43:33,12,"no_quote","picture","no_very",33
"730343346204508160","Android","I don't want to hit Crazy Bernie Sanders too hard yet because I love watching what he is doing to Crooked Hillary. His time will come!",2016-05-11 10:26:37,5,"no_quote","no_picture","no_very",134
"730342411835195393","Android","Big wins in West Virginia and Nebraska. Get ready for November - Crooked Hillary, who is looking very bad against Crazy Bernie, will lose!",2016-05-11 10:22:54,5,"no_quote","no_picture","very",138
"730201866416607233","iPhone","Thank you Nebraska!#MakeAmericaGreatAgain #Trump2016",2016-05-11 01:04:26,20,"no_quote","picture","no_very",52
"730187041825120257","iPhone","Thank you West Virginia!#MakeAmericaGreatAgain #Trump2016",2016-05-11 00:05:31,19,"no_quote","picture","no_very",57
"730054891897536514","iPhone","WEST VIRGINIA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016",2016-05-10 15:20:24,10,"no_quote","picture","no_very",64
"730054583700078592","iPhone","NEBRASKA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016",2016-05-10 15:19:11,10,"no_quote","picture","no_very",59
"730035627945775104","Android","It is only the people that were never asked to be VP that tell the press that they will not take the position.",2016-05-10 14:03:51,9,"no_quote","no_picture","no_very",110
"730034041760690176","Android","It was Rosie O'Donnell who ate the cake in the vicious Hillary commercial about me, not Crooked Hillary! @marthamaccallum",2016-05-10 13:57:33,8,"no_quote","no_picture","no_very",121
"730018836808933376","Android","Why does the media, with a strong push from Crooked Hillary, keep pushing the false narrative that I want to raise taxes. Exactly opposite!",2016-05-10 12:57:08,7,"no_quote","no_picture","no_very",139
"729997397884047360","Android",". #RepMikeKelly  Great job on @foxandfriends this morning. Thank you for the nice words!",2016-05-10 11:31:57,6,"no_quote","no_picture","no_very",88
"729981270328000512","Android","Get out and vote Nebraska, we will MAKE AMERICA GREAT AGAIN!",2016-05-10 10:27:51,5,"no_quote","no_picture","no_very",60
"729979461404340224","Android","Get out and vote West Virginia, we will MAKE AMERICA GREAT AGAIN!",2016-05-10 10:20:40,5,"no_quote","no_picture","no_very",65
"729857410446336000","Android","""@RedRising11: ����I am a woman ; I JUST VOTED FOR @realDonaldTrump #NebraskaPrimary #Trump2016 #TrumpForPresident """,2016-05-10 02:15:41,21,"qote","picture","no_very",116
"728740257512992768","iPhone","Crooked Hillary Clinton wants completely open borders. Millions of Democrats will run from her over this and support me.",2016-05-07 00:16:31,19,"no_quote","no_picture","no_very",120
"728739851823153152","iPhone","Just met with courageous family of Sarah Root in Nebraska. Sarah was horribly killed by illegal immigrant, but leaves behind amazing legacy.",2016-05-07 00:14:54,19,"no_quote","no_picture","no_very",140
"728725179074023425","iPhone","Goofy Elizabeth Warren, Hillary Clinton’s flunky, has a career that is totally based on a lie. She is not Native American.",2016-05-06 23:16:36,18,"no_quote","no_picture","no_very",122
"728725098409164801","iPhone","Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!",2016-05-06 23:16:17,18,"no_quote","no_picture","no_very",108
"728725020109877248","iPhone","I hope corrupt Hillary Clinton chooses goofy Elizabeth Warren as her running mate. I will defeat them both.",2016-05-06 23:15:58,18,"no_quote","no_picture","no_very",107
"728691238166220801","iPhone","Response to @LindseyGrahamSC:",2016-05-06 21:01:44,16,"no_quote","picture","no_very",29
"728651908563517440","iPhone","I hear @JoeNBC of rapidly fading @Morning_Joe is pushing hard for a third party candidate to run. This will guarantee a Crooked Hillary win.",2016-05-06 18:25:27,13,"no_quote","no_picture","no_very",140
"728646402985869312","iPhone","Joe Scarborough initially endorsed Jeb Bush and Jeb crashed, then John Kasich and that didn't work. Not much power or insight!",2016-05-06 18:03:34,13,"no_quote","no_picture","no_very",126
"728564631313190912","Android","Crooked Hillary has ZERO leadership ability. As Bernie Sanders says, she has bad judgement. Constantly playing the women's card - it is sad!",2016-05-06 12:38:38,7,"no_quote","no_picture","no_very",140
"728557074163060736","Android","Paul Ryan said that I inherited something very special, the Republican Party. Wrong, I didn't inherit it, I won it with millions of voters!",2016-05-06 12:08:37,7,"no_quote","no_picture","very",139
"728552471677775872","Android","""@Ausbiz:  Many would say that you are the only talented person running for the top job this time! #MakeAmericaGreatAgain #TrumpTrain""",2016-05-06 11:50:19,6,"qote","no_picture","no_very",134
"728531431824166912","Android","So many great endorsements yesterday, except for Paul Ryan! We must put America first and MAKE AMERICA GREAT AGAIN!",2016-05-06 10:26:43,5,"no_quote","no_picture","no_very",115
"728529524468682754","Android","Governor Rick Perry said ""Donald Trump is one of the most talented people running for the Presidency I've ever seen."" Thank you Rick!",2016-05-06 10:19:08,5,"no_quote","no_picture","no_very",133
"728528466765844480","Android","Unlike crooked Hillary Clinton, who wants to destroy all miners, I want wages to go up in America. We will do so by bringing back jobs!",2016-05-06 10:14:56,5,"no_quote","no_picture","no_very",135
"728423832848044032","iPhone","Thank you West Virginia. Let's keep it going. Go out and vote on Tuesday - we will win big. #Trump2016",2016-05-06 03:19:09,22,"no_quote","no_picture","no_very",102
"728403179214376960","iPhone","Can you believe Crooked Hillary said, ""We are going to put a whole lot of coal miners;coal companies out of business."" She then apologized.",2016-05-06 01:57:05,20,"no_quote","no_picture","no_very",139
"728365792077742080","iPhone","Join me tomorrow! #Trump2016 #MakeAmericaGreatAgain Omaha, Nebraska:Eugene, Oregon:",2016-05-05 23:28:31,18,"no_quote","picture","no_very",83
"728297587418247168","iPhone","Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics!",2016-05-05 18:57:30,13,"no_quote","picture","no_very",88
"727898352965259268","iPhone","Join me in Charleston, WV - tomorrow!",2016-05-04 16:31:05,11,"no_quote","picture","no_very",37
"727803179816062976","Android","I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!",2016-05-04 10:12:54,5,"no_quote","no_picture","no_very",59
"727802350061158400","Android","I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.",2016-05-04 10:09:36,5,"no_quote","no_picture","no_very",73
"727801034551087104","Android","I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!",2016-05-04 10:04:23,5,"no_quote","no_picture","no_very",57
"727796025247846400","Android","I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!",2016-05-04 09:44:28,4,"no_quote","no_picture","no_very",136
"727791165341356032","Android","What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!",2016-05-04 09:25:10,4,"no_quote","no_picture","no_very",134
"727709529358671873","Android",".@oreillyfactor  Please correct, I WON Virginia!",2016-05-04 04:00:46,23,"no_quote","no_picture","no_very",48
"727643544190636034","Android","Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",2016-05-03 23:38:34,18,"no_quote","no_picture","very",139
"727637487871479808","iPhone","Thank you Indiana! #Trump2016#MakeAmericaGreatAgain",2016-05-03 23:14:30,18,"no_quote","picture","no_very",51
"727636035149139968","Android","Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time ; money",2016-05-03 23:08:44,18,"no_quote","no_picture","no_very",140
"727634574298255361","Android","Wow, Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!",2016-05-03 23:02:55,18,"no_quote","no_picture","very",137
"727565652253392897","iPhone","MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump",2016-05-03 18:29:03,13,"no_quote","picture","no_very",46
"727540765765828609","iPhone","Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump",2016-05-03 16:50:10,11,"no_quote","picture","no_very",52
"727521055728885761","iPhone","Thank you America! #Trump2016",2016-05-03 15:31:51,10,"no_quote","picture","no_very",29
"727518466891239424","iPhone","MAKE AMERICA GREAT AGAIN! #Trump2016 #VoteTrump",2016-05-03 15:21:33,10,"no_quote","picture","no_very",47
"727503555083558912","iPhone","MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump",2016-05-03 14:22:18,9,"no_quote","picture","no_very",46
"727458676211113984","iPhone","MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump",2016-05-03 11:23:58,6,"no_quote","picture","no_very",46
"727319608663875585","iPhone","Thank you South Bend, Indiana! Everyone get out ; #VoteTrump tomorrow! #INPrimary",2016-05-03 02:11:22,21,"no_quote","picture","very",81
"727262413968519168","iPhone","Will be in South Bend, Indiana in a short while -- big rally! See you soon!",2016-05-02 22:24:06,17,"no_quote","no_picture","no_very",75
"727255495996788743","iPhone","Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary",2016-05-02 21:56:36,16,"no_quote","no_picture","no_very",71
"727253907567726592","iPhone","THANK YOU AMERICA!#MakeAmericaGreatAgain",2016-05-02 21:50:17,16,"no_quote","picture","no_very",40
"727252046286450689","iPhone","Thank you Carmel, Indiana! Get out ; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain",2016-05-02 21:42:54,16,"no_quote","picture","no_very",91
"727225626575421440","iPhone","Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016",2016-05-02 19:57:55,14,"no_quote","picture","no_very",90
"727169840776118272","iPhone","I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016#MakeAmericaGreatAgain",2016-05-02 16:16:14,11,"no_quote","picture","no_very",84
"727142563010891776","iPhone","I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",2016-05-02 14:27:51,9,"no_quote","no_picture","no_very",139
"727137190967435265","Android","Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!",2016-05-02 14:06:30,9,"no_quote","no_picture","very",139
"727095549703364608","Android","Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",2016-05-02 11:21:02,6,"no_quote","no_picture","no_very",140
"727093442325680128","Android","Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",2016-05-02 11:12:40,6,"no_quote","no_picture","no_very",136
"727085972278677504","Android","I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!",2016-05-02 10:42:59,5,"no_quote","no_picture","no_very",59
"726918444931776512","iPhone","Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary",2016-05-01 23:37:17,18,"no_quote","picture","no_very",55
"726886687276699648","iPhone","Thank you Fort Wayne, Indiana!#Trump2016 #INPrimary",2016-05-01 21:31:05,16,"no_quote","picture","no_very",51
"726886198027935745","iPhone","Thank you Terre Haute, Indiana!#MakeAmericaGreatAgain",2016-05-01 21:29:09,16,"no_quote","picture","no_very",53
"726865339947073536","iPhone",".@KarlRove is a failed Jeb Bushy. Never says anything good ; never will, even after I beat Hillary. Shouldn't be on the air!",2016-05-01 20:06:16,15,"no_quote","no_picture","no_very",124
"726810772555350016","iPhone","I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy!",2016-05-01 16:29:26,11,"no_quote","picture","no_very",106
"726806071210303488","iPhone","Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",2016-05-01 16:10:45,11,"no_quote","no_picture","no_very",76
"726800215718645760","iPhone","I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",2016-05-01 15:47:29,10,"no_quote","no_picture","no_very",140
"726773001430163456","iPhone","Thank you Indiana! #Trump2016",2016-05-01 13:59:20,8,"no_quote","picture","no_very",29
"726609734653104129","Android","I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!",2016-05-01 03:10:35,22,"no_quote","no_picture","no_very",98
"726555060306595841","Android","Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!",2016-04-30 23:33:19,18,"no_quote","no_picture","no_very",74
"726514136838975494","iPhone","Trump locks down Delaware GOP delegates. #Trump2016 #MAGA",2016-04-30 20:50:42,15,"no_quote","picture","no_very",57
"726461507601612800","Android","The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN",2016-04-30 17:21:35,12,"no_quote","no_picture","no_very",140
"726439344072962049","Android","""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump """,2016-04-30 15:53:30,10,"qote","picture","no_very",54
"726403534380478464","Android","The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",2016-04-30 13:31:13,8,"no_quote","no_picture","no_very",135
"726246693759496192","Android",".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",2016-04-30 03:07:59,22,"no_quote","no_picture","no_very",88
"726115856053211136","Android","We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!",2016-04-29 18:28:05,13,"no_quote","no_picture","no_very",140
"726079789182808065","iPhone","Thank you Indiana! #Trump2016",2016-04-29 16:04:46,11,"no_quote","picture","no_very",29
"726045073775828992","Android","Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",2016-04-29 13:46:49,8,"no_quote","no_picture","no_very",139
"726008645473824768","Android","Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!",2016-04-29 11:22:04,6,"no_quote","no_picture","no_very",131
"725050631250173952","iPhone","Thank you America! #Trump2016",2016-04-26 19:55:15,14,"no_quote","picture","no_very",29
